ITEM_CD,ITEM_NM,COURSE_NM,TROBL_TY_NM,BEGIN_TM,END_TM,POSBL_WKDAY_FLAG_CD,COURSE_DETAIL_CN,SUPLI_SLE_AT,SETLE_PRICE
25,헬스,헬스전액,,060000,230000,1111110,,N,95000
25,헬스,헬스+사우나,,060000,230000,1111110,,N,117000
25,헬스,30분순환운동,,100000,205000,1111100,,N,99000
25,헬스,30분순환운동,,100000,205000,1111100,,N,99000
25,헬스,커브스 용암,,093000,203000,1111100,,N,95000
25,헬스,성인 헬스월자유,,060000,220000,1111111,상담후 등록,N,50000
25,헬스,청소년 헬스월자유,,060000,220000,1111111,상담후 등록,N,40000
25,헬스,여성전용30분순환운동,,093000,203000,1111110,,N,80000
25,헬스,여성전용30분순환운동,,093000,203000,1111110,,N,80000
25,헬스,여성전용헬스,,110000,120000,0010000,,N,89000
25,헬스,여성전용피트니스,,110000,130000,1111100,기구를 이동하면서 근력운동을 실시하므로 신체이동의 자유가 가능하신 여성분 신청바랍니다.,N,89000
25,헬스,헬스,,190000,200000,1000000,,N,85000
25,헬스,맞춤형운동,,140000,180000,0001000,요일 시간 변경가능,N,95000
25,헬스,체형교정/스포츠마사지,,140000,180000,0100000,요일 시간변경가능,N,95000
25,헬스,헬스이용권,,080000,230000,1111110,,N,95000
25,헬스,헬스,,090000,205000,1111111,,N,50000
25,헬스,"헬스(95,000원)",,140000,150000,1111100,,N,95000
25,헬스,개인PT,,120000,125000,0101000,,N,95000
25,헬스,헬스(개인PT),,060000,230000,1111111,,N,77000
25,헬스,그룹PT(주2회 1개월),,090000,220000,1111100,,N,130000
25,헬스,헬스 1개월,,060000,230000,1111111,,N,95000
25,헬스,헬스,,060000,230000,1111111,,N,85000
25,헬스,그룹PT(주2회 1개월),,090000,220000,1111100,,N,130000
25,헬스,헬스 1개월,,060000,230000,1111111,,N,95000
25,헬스,PT개인레슨 1회,,060000,230000,1111111,,N,77000
25,헬스,몸으로 느끼는 웨이트,,100000,200000,1111111,개인운동화 구비,N,95000
25,헬스,크로스핏,,180000,230000,0101000,,N,80000
25,헬스,크로스핏,,180000,230000,1010100,,N,120000
25,헬스,헬스,,070000,230000,1111110,"토요일 영업 시간 08:00 ~ 17:00,일요일 및 공휴일 휴관",N,90000
25,헬스,자유헬스 1개월 + OT 2회,,100000,200000,1111111,"운영시간 내에는 언제든 이용가능 합니다.,평일 : 06:00~23:00,주말 : 10:00~20:00,공휴일은 주말시간표 적용됩니다.,,사이트에서 결제하시고 오시면 따로 결제 필요없이,체크인을 위하여 헬스장 자체회원권 작성 부탁드립니다.",N,85000
25,헬스,자유헬스 1개월,,130000,220000,1111111,"운영시간 내에는 언제든 이용가능 합니다.,평일 : 05:00~23:00,주말 : 10:00~20:00,공휴일은 주말시간표 적용됩니다.,,사이트에서 결제하시고 오시면 따로 결제 필요없이,체크인을 위하여 헬스장 자체회원권 작성 부탁드립니다.",N,85000
25,헬스,자유헬스1개월,,060000,232000,1111110,없음,N,85000
25,헬스,헬스1개월+운동복,,061000,232000,1111110,,N,95000
25,헬스,헬스+운동복,,000000,230000,1111110,,N,95000
25,헬스,헬스,,060000,220000,1111100,실내 착용가능한 운동화 준비,N,95000
25,헬스,뇌건강헬스,,100000,110000,1111110,"주 2회, 소수 그룹으로 진행되는 교육입니다. 시간 변경이나 개인 지도는 센터로 문의 주세요.",N,160000
25,헬스,청소년 비만관리,,190000,200000,1111111,"주 2회 소수 그룹 지도 과정입니다. 수업 시간 변경, 개인 지도 등  기타 문의는 센터로 부탁드리겠습니다.",N,160000
25,헬스,life헬스,,100000,110000,1111110,"주 2회, 소수 그룹으로 진행되는 맞춤형 헬스 지도 입니다. 수업 시간 변경, 개인 상담은 센터로 문의ㅣ 주세요.",N,160000
25,헬스,근력강화프로그램,,200000,210000,1111111,주 2회 소수 그룹으로 진행되는 수업입니다. 기타 시간 변경이나 개인 지도는 센터로 문의 주세요.,N,160000
25,헬스,헬스이용권,,060000,235500,1111110,,N,95000
25,헬스,킹파이터스포츠센터,,050000,230000,1111110,,N,95000
25,헬스,헬스(청소년),,060000,210000,1111110,"토요일,  법정공휴일(임시공휴일),  1일 입장객  :  자유운동,,운동복,  전용 실내화, 개인 샤워도구(수건, 비누 등) 등은 본인이 가져오셔야 합니다.,,&quot;청소년&quot;이란 13세이상 18세이하인 사람과 학생증을 갖고 있는 중.고등학생을 말함(경주시 체육시설 관리 및 운영조례 제2조).,,청소년 기준 요금은 44,000원이며 공지된 요금은 등록장애인 할인(50%)이 적용된 요금이므로, 결제 전 등록장애인 확인절차를 위해 센터로 연락부탁드립니다.",N,22000
25,헬스,헬스,,063000,235500,1111111,,N,88000
25,헬스,오후반) 소도구를 이용한 신체기능개선 운동프로그램,,150000,155000,1111100,"월4회 이용(1회20,000),  1~3인 소수인원 프로그램실시",N,80000
25,헬스,소도구를 이용한 신체기능개선 운동프로그램,,140000,182500,1111110,,N,80000
25,헬스,오전반) 소도구를 이용한 신체기능개선 운동프로그램,,110000,115000,1111100,"월4회 이용(1회20,000),  1~3인 소수인원 프로그램실시",N,80000
25,헬스,1개월 회원권,,000000,235500,1111111,,N,95000
25,헬스,헬스,,140000,190000,1111100,일요일 및 법정공휴일은 휴관 합니다.,N,85000
25,헬스,헬스,,060000,230000,1111111,"평일 운영시간: 06~23시,토요일 운영시간: 09~20시,일요일, 공휴일 운영시간: 09~18시,1,3주 일요일 휴관.",N,95000
25,헬스,재활및근력/유연성회복,,103000,165000,1010100,,N,95000
25,헬스,재활및근력/유연성회복,,103000,163000,1010100,,N,95000
25,헬스,유연성및근력강화,,103000,164000,1010100,,N,95000
25,헬스,재활및근력/유연성회복,,103000,173000,1010100,,N,85000
25,헬스,헬스,,050000,230000,1111111,,N,95000
25,헬스,헬스,,090000,180000,0100100,,N,95000
25,헬스,헬스,,060000,215000,1111110,※ 장애인스포츠강좌이용권 신청 시 유의사항 - 화성국민체육센터 강좌 신규신청은 화성국민체육센터 홈페이지에서 신규신청기간에 접수 후 당첨이 되어야 장애인스포츠강좌이용권으로 결제가 가능합니다. 장애인스포츠강좌이용권에서만 강좌 신청 시 결제가 불가할 수 있습니다. 문의전화 : 031-278-7178,N,20000
25,헬스,헬스,,060000,230000,1111110,"월이용권이 99,000원 입니다. 차액 4,000원은 센터 현장에서 결제하셔야 강좌 이용이 가능합니다.,,운동복대여비 1개월 1만원 ,개인사물함    1개월 1만원 사용시 추가비용이 발생 합니다.",N,95000
25,헬스,자유헬스,,060000,235000,1111111,,N,95000
25,헬스,자유헬스,,060000,235500,1111111,,N,95000
25,헬스,근력강화 웨이트트레이닝,,080000,170000,1111100,,N,50000
25,헬스,헬스,,060000,210000,1111110,"※신규신청 시 추첨제로 진행되므로 결제 전 반드시 추첨접수 후 당첨되신 경우 결제 부탁립니다.,※수강신청 전 반드시 거제국민체육센터(051-665-5351~3)으로 전화 주시기 바랍니다. (사전마감될수있음),※토요일은 09:00~17:00까지 운영합니다.,※장애 정도에 따라 보호자 동반이 필요할 수 있습니다.",N,25000
25,헬스,우리모두 몸짱(헬스),절단 및 기타,130000,134000,0000100,1:1개인렛슨 입니다.  강사와 시간을 맞춰서 진행이 이루어 집니다. 참고 부탁드립니다.,N,85000
25,헬스,헬스이용권,,060000,230000,1111111,031-311-1357 유선상담 바랍니다.,N,95000
25,헬스,웨이트트레이닝,,070000,230000,1111110,,N,95000
25,헬스,웨이트 트레이닝,,070000,230000,1111110,,N,85000
25,헬스,자유헬스 오후,,140000,220000,1111100,"* 사유가 있는 결제당일 취소가 아닐 시, 취소불가(거부)임을 알려드립니다. ,,* 상담(오티), 운동복, 개인락커 포함된 금액입니다. ,,* 공휴일 및 일요일은 휴관합니다. ,,* 초기 상담 후 등록여부 및 스케줄 확인이 가능합니다. ,,* 결제 후 상담예약 진행 부탁드립니다. ,* 상담예약,이름 :,날짜 :,시간 :,장소 : 성남시의료원점,내용 : PT 또는 헬스 또는 기타,연락처 :,,, - 카톡채널 : https://pf.kakao.com/_VQxcnxb, - 전화문의 : 010-5918-4795, - 인스타 : https://www.instagram.com/jmax.official/, - 블로그 :               https://blog.naver.com/jdj112 ,                             https://blog.naver.com/qqhgbj134, - 네이버 톡톡 : @팀제이맥스, - 유튜브 : https://www.youtube.com/channel/UCCIDh74NDFN9tAz0DnCuuwQ/featured",N,95000
25,헬스,머슬BPM Crossfit,,100000,223000,1111110,"근력운동과 크로스핏, 기능성 운동을 진행합니다.",N,95000
25,헬스,헬스,,125500,135500,1111111,,N,95000
25,헬스,헬스,,060000,205000,1111111,센터 헬스장 운영 시간 참조(코로나19 방역으로 인한 시간 변경),N,40000
25,헬스,자유헬스 오전,,070000,150000,1111100,"* 사유가 있는 결제당일 취소가 아닐 시, 취소불가(거부)임을 알려드립니다. ,,* 상담(오티), 운동복, 개인락커 포함된 금액입니다. ,,* 공휴일 및 일요일은 휴관합니다. ,,* 초기 상담 후 등록여부 및 스케줄 확인이 가능합니다. ,,* 결제 후 상담예약 진행 부탁드립니다. ,* 상담예약,이름 :,날짜 :,시간 :,장소 : 성남시의료원점,내용 : PT 또는 헬스 또는 기타,연락처 :,,, - 카톡채널 : https://pf.kakao.com/_VQxcnxb, - 전화문의 : 010-5918-4795, - 인스타 : https://www.instagram.com/jmax.official/, - 블로그 :               https://blog.naver.com/jdj112 ,                             https://blog.naver.com/qqhgbj134, - 네이버 톡톡 : @팀제이맥스, - 유튜브 : https://www.youtube.com/channel/UCCIDh74NDFN9tAz0DnCuuwQ/featured",N,95000
25,헬스,1:1 PT,,070000,220000,1111110,"*  1:1PT 50분수업, 1회 기준 금액입니다.,,* 사유가 있는 결제당일 취소가 아닐 시, 취소불가(거부)임을 알려드립니다. ,,* 상담(오티), 운동복, 개인락커 포함된 금액입니다. ,,* 공휴일 및 일요일은 휴관합니다. ,,* 초기 상담 후 등록여부 및 스케줄 확인이 가능합니다. ,,* 결제 후 상담예약 진행 부탁드립니다. ,* 상담예약,이름 :,날짜 :,시간 :,장소 : 성남시의료원점,내용 : PT 또는 헬스 또는 기타,연락처 :,,, - 카톡채널 : https://pf.kakao.com/_VQxcnxb, - 전화문의 : 010-5918-4795, - 인스타 : https://www.instagram.com/jmax.official/, - 블로그 :               https://blog.naver.com/jdj112 ,                             https://blog.naver.com/qqhgbj134, - 네이버 톡톡 : @팀제이맥스, - 유튜브 : https://www.youtube.com/channel/UCCIDh74NDFN9tAz0DnCuuwQ/featured",N,110000
25,헬스,판교피트니스센터,,070000,215000,1111100,,N,95000
25,헬스,헬스,,170000,200000,1001000,대면상담후  온라인으로 신청하시기  바랍니다.,N,95000
25,헬스,헬스,,140000,150000,1010100,지도자의 운동지도 및 관리 규칙 준수,N,85000
25,헬스,"헬스(95,000원)",,150000,155000,1010100,,N,95000
25,헬스,재활피티,,015000,015000,1000000,,N,95000
25,헬스,헬스,,053000,235500,1111111,,N,95000
25,헬스,월자유헬스(월~토),,140000,170000,1111110,"※ 주의사항 안내 ※ ,1. 담당자와 상담 및 이용 수칙을 안내 받은 후 이용 가능, (본 센터의 이용 수칙에 따라 보호자 동반을 요청할 수 있음) ,2. 헬스장 전동 휠체어 입장 불가,3. 이용시간 : 평일 14:00~17:00, 토요일 09:00~15:00,4. 장애인스포츠강좌이용권 재등록기간 20 ~ 24일 / 신규등록 25 ~ 말일 (필히 기간 내 등록),,○ 장 소 : 강서구민올림픽체육센터 헬스장 ,○ 대 상 : 성인 ○ 강습일 : 월~금 ,○ 위 치 : 서울시 강서구 화곡로65길62(등촌3동 707-3) ,○ 문 의 : 02) 3661-1999",N,32100
25,헬스,월자유헬스(월~토),,150000,165000,1111110,"○ 장    소 : 강서구민올림픽체육센터 헬스장,○ 대    상 : 성인,○ 강습일 : 월~토,○ 위    치 : 서울시 강서구 화곡로65길62(등촌3동 707-3),○ 문    의 : 02) 3661-1999,,※ 등록 전 헬스장 담당자와 상담 후 운동 참여 결정 (본 센터의 상담 내용에 따라 보호자 동반 요청 시 필히 지킬 것),※ 스포츠바우처 재등기간 20 ~ 24일 / 신규등록 25 ~ 말일 입니다. 기간 내 등록해 주세요.",N,64200
25,헬스,월자유헬스(월~금),,150000,165000,1111100,"※ 주의사항 안내 ※,,○ 장    소 : 강서구민올림픽체육센터 헬스장,○ 대    상 : 성인,○ 강습일 : 월~금,○ 위    치 : 서울시 강서구 화곡로65길62(등촌3동 707-3),○ 문    의 : 02) 3661-1999,,※ 등록 전 헬스장 담당자와 상담 후 운동 참여 결정 (본 센터의 상담 내용에 따라 보호자 동반 요청 시 필히 지킬 것),※ 스포츠바우처 재등기간 20 ~ 24일 / 신규등록 25 ~ 말일 입니다. 기간 내 등록해 주세요.",N,51000
25,헬스,"헬스패키지(헬스+자유수영, 성인)",,120000,180000,1111100,"프로그램 이용시간 : 단일 프로그램 시간 중 선택,1~3급 장애인 보호자 동반 필수이며, 동일 프로그램 등록시 50% 할인",N,80000
25,헬스,헬스,,060000,230000,1111110,,N,88000
25,헬스,헬스,,060000,230000,1111110,,N,95000
25,헬스,"헬스패키지(헬스+강습수영, 성인)",,120000,190000,1111100,"프로그램 이용시간 : 단일 프로그램 시간 중 선택 ,1~3급 장애인 보호자 동반 필수이며, 동일 프로그램 등록시 50% 할인",N,100000
25,헬스,헬스(성인),,090000,220000,1111110,"1~3급 장애인 보호자 동반 필수이며, 동일 프로그램 등록시 50% 할인,헬스이용시간 월~금- 06:00~22:00, 토요일- 09:00~18:00",N,46000
25,헬스,헬스,,060000,230000,1111110,,N,95000
25,헬스,헬스,,060000,230000,1111110,,N,60000
25,헬스,헬스,,060000,230000,1111110,,N,85000
25,헬스,헬스,,060000,230000,1111110,,N,80000
25,헬스,헬스,,060000,230000,1111110,,N,90000
25,헬스,운동복 1개월 이용권,,000000,235500,1111111,,N,5000
25,헬스,헬스 1개월 이용권,,000000,235500,1111111,,N,90000
25,헬스,헬스(청소년),,090000,220000,1111110,"1~3급 장애인 보호자 동반 필수이며, 동일 프로그램 등록시 50% 할인,헬스이용시간 월~금- 06:00~22:00, 토요일- 09:00~18:00",N,38500
25,헬스,1:1 PT(70분),,090000,210000,1111100,"- 강좌 신청 후 카카오톡채널 프롬더바디를 통해서 수업 목적과 시간 등 을 예약하시면 됩니다. ,- 강사는 카카오톡 채널로 수업 시간 예약 시, 정해집니다.",N,95000
25,헬스,정기헬스 2부,,060000,220000,1111110,※ 수강전 상담 필수,N,22500
25,헬스,정기헬스 1부,,060000,120000,1111110,※ 수강전 상담 필수,N,22500
25,헬스,정기헬스 3부,,190000,215000,1111110,※ 수강전 상담 필수,N,45000
25,헬스,헬스,,060000,230000,1111110,,N,95000
25,헬스,헬스,,100000,200000,1000000,"물리치료학과 스포츠과학을 전공한 전문가가 1:1 운동을 지도합니다.,,강좌 수강권으로 월 2회 수업을 지원하며 추가 수강을 원할시 문의주세요.",N,95000
25,헬스,헬스 이용권,,060000,235500,1111111,,N,95000
25,헬스,헬스,,060000,230000,1111110,,N,95000
25,헬스,퍼스널 트레이닝 (Personal training),,100000,230000,1111111,"-예약제 시스템을 통한 시간당 4명이하 입장,-오직 한 분만을 위한 프라이빗 샤워실,-지상 5층, 4면의 창문환기시설,-충격흡수매트와 실내용 바닥장판의 이중구조로 맨발도 자유롭게,,,누구나 운동할 수 있지만, 아무나 가르칠 수는 없습니다. IOC 지정 세계 10대 체육과학연구소인 연세대학교에서 쌓은 노하우, 최고의 움직임 매커니즘을 구현하는 트레이닝을 선사해드립니다.,,학력과 자격이 모든 실력을 대변해주지는 않겠지만, 쏟아지는 정보의 홍수 속에서 나의 건강을 믿고 맡기기 위해서는, 이는 반드시 확인해야 할 필수조건입니다. 직업 접근성이 상대적으로 쉬운 만큼, 충분한 자격을 갖춘 트레이너를 선택하는 데에 있어 많은 어려움이 있기에, 꼼꼼한 검색 또한 필요합니다., 트레이너는 가르치는 지도자이지, 운동선수가 아닙니다. 운동을 해본 경험도 중요하나, 결코 그것만으로는 훌륭한 조력자가 될 수 없습니다. 운동생리학(Exercise physiology), 운동역학(Biomechanics), 운동제어(Motor control), 운동심리학(Sports psychology) 등 전문성 있는 트레이너가 되기 위해 필요한 지식들이 너무 많고, 이를 달성하기 위해서는 그에 상응한 수많은 시간이 필요할 것입니다.,,아시아에서 유일하게 세계 10대 체육과학연구소로 지정된 연세대학교 체육학과에서 공부한 지식과 태릉 및 진천선수촌, 한국스포츠정책과학원 등의 우리나라 최고의 체육 관련 기관에서 경험한 연구 및 임상 업적을 바탕으로, 올바른 움직임이 우리의 삶을 보다 더 윤택하게 해준다는 모토를 가지고 건강한 삶을 통한 행복 추구의 목표에 도달할 수 있게 최선을 다하겠습니다.,,-바우처 등록으로 2회의 1:1 수업이 가능합니다.,-추가 등록을 원하실 경우, 기존 등록비용 대비 경증 20%, 중증 40% 할인된 가격으로 이용하실 수 있습니다.,-수업은 사전 예약을 통해 미리 스케줄을 잡고 진행합니다.",N,95000
25,헬스,헬스,,060000,230000,1111111,,N,85000
25,헬스,헬스 한달 이용권,,060000,230000,1111100,"1:1 수업이 아닌 ,헬스장 한달 이용권 입니다",N,95000
25,헬스,휘트니스,,160000,180000,1111111,,N,95000
25,헬스,헬스의 기초,,160000,165000,1111100,"시간 조정 가능합니다. 문의 주세요,예) 12:00~12:50, 18:00~18:50 등",N,70000
25,헬스,헬스,,050000,230000,1111110,,N,95000
25,헬스,우리 몸 움직임 이야기,,093000,235000,1000011,,N,30000
25,헬스,헬스,,060000,220000,1111110,,N,95000
25,헬스,그룹PT,,093000,113000,0011000,,N,95000
25,헬스,헬스,,060000,215000,1111100,"- 실내전용운동화 지참,- 강사와 강습요일 및 시간 협의,- 문의) 032-340-0781 부천체육관 스포츠센터,- 재등록 매월 20일 ~ 25일, 신규등록 매월 26일 ~ 말일,- 매월 2, 4, 5주 일요일 휴무,- 보호자(도우미) 대동하여 이용,- 2시간 이용 가능하며, 2시간 초과 시 추가 이용료 부가 됨",N,26000
25,헬스,[장애인바우처]헬스,,060000,210000,1111110,,N,53000
25,헬스,건강클리닉(성인),,060000,215000,1111111,,N,46000
25,헬스,건강클리닉(청소년),,060000,215000,1111111,,N,41000
25,헬스,헬스(12월) / 장애인(1분),,060000,215000,1111111,*주말 12:00~13:00 에는 이용이 제한되오니 해당시간대를 피해주세요! ※처음 이용하시는 분은 접수전 장애유형에 대해 헬스장(02-360-8658)로 문의해주시기 바랍니다.,N,27500
25,헬스,헬스(7월) / 보호자 동반,,060000,215000,1111110,"월요일 6:00~13:00는 강사가 상주하지 않습니다. 참고부탁드립니다.,토요일은 8시부터 17시까지만 운영되며 토요일 12:00~13:00 에는 이용이 제한되오니 해당시간대를 피해주세요! ※접수전 장애유형에 대해 헬스장(02-360-8658)로 문의해주시기 바랍니다. ※장애인 본인과 보호자분 (2인) 수강료이며, 한정된 정원으로 바우처 결제 전 02-360-8665로 연락부탁드립니다.",N,82500
25,헬스,헬스(2월) / 보호자 동반,,080000,220000,1111110,"토요일은 8시부터 17시까지만 운영되며 평일과 토요일 모두 방역시간 12:00~13:00, 17:00~18:00는 이용이 제한되오니 해당시간대를 피해주세요!  ※접수전 장애유형에 대해 헬스장(02-360-8658)로 문의해주시기 바랍니다.  ※장애인 본인과 보호자분 (2인) 수강료이며, 한정된 정원으로 바우처 결제 전 02-360-8665로 연락부탁드립니다.",N,82500
25,헬스,헬스(8월) / 보호자 동반,,060000,215000,1111111,"월요일 06:00~13:00는 강사가 상주하지 않습니다. 참고부탁드립니다. 토요일 12:00~13:00 에는 이용이 제한되오니 해당시간대를 피해주세요! ※접수전 장애유형에 대해 헬스장(02-360-8658)로 문의해주시기 바랍니다.,※장애인 본인과 보호자분 (2인) 수강료이며, 한정된 정원으로 바우처 결제 전 02-360-8665로 연락부탁드립니다.",N,82500
25,헬스,헬스(11월) / 장애인(1분),,060000,215000,1111111,*주말 12:00~13:00 에는 이용이 제한되오니 해당시간대를 피해주세요! ※처음 이용하시는 분은 접수전 장애유형에 대해 헬스장(02-360-8658)로 문의해주시기 바랍니다.,N,27500
25,헬스,헬스(8월) / 장애인(1분),,060000,215000,1111111,월요일 06:00~13:00는 강사가 상주하지 않습니다. 참고부탁드립니다. 토요일 12:00~13:00 에는 이용이 제한되오니 해당시간대를 피해주세요! ※처음 이용하시는 분은 접수전 장애유형에 대해 헬스장(02-360-8658)로 문의해주시기 바랍니다.,N,27500
25,헬스,헬스(9월) / 보호자 동반,,060000,215000,1111111,"주말 12:00~13:00 에는 이용이 제한되오니 해당시간대를 피해주세요! ,※접수전 장애유형에 대해 헬스장(02-360-8658)로 문의해주시기 바랍니다,※장애인 본인과 보호자분 (2인) 수강료이며, 한정된 정원으로 바우처 결제 전 02-360-8665로 연락부탁드립니다.",N,82500
25,헬스,헬스(5월)/ 장애인(1분),,060000,215000,1111110,"토요일은 8시부터 17시까지만 운영되며, 토요일 12:00~13:00에는 이용이 제한되오니 해당시간대를 피해주세요! ,※접수전 장애유형에 대해 헬스장(02-360-8658)로 문의해주시기 바랍니다. ,※장애인 본인(1인) 수강료이며, 한정된 정원으로 바우처 결제 전 02-360-8665로 연락부탁드립니다.",N,27500
25,헬스,헬스(10월) / 보호자 동반,,060000,215000,1111111,"주말 12:00~13:00 에는 이용이 제한되오니 해당시간대를 피해주세요!  ※접수전 장애유형에 대해 헬스장(02-360-8658)로 문의해주시기 바랍니다 ※장애인 본인과 보호자분 (2인) 수강료이며, 한정된 정원으로 바우처 결제 전 02-360-8665로 연락부탁드립니다.",N,82500
25,헬스,헬스(5월) / 보호자 동반,,060000,215000,1111110,"토요일은 8시부터 17시까지만 운영되며 토요일 12:00~13:00 에는 이용이 제한되오니 해당시간대를 피해주세요! ,※접수전 장애유형에 대해 헬스장(02-360-8658)로 문의해주시기 바랍니다. ,※장애인 본인과 보호자분 (2인) 수강료이며, 한정된 정원으로 바우처 결제 전 02-360-8665로 연락부탁드립니다.",N,82500
25,헬스,헬스(2월) / 보호자 동반,,080000,210000,1111110,"토요일은 8시부터 17시까지만 운영되며 평일과 토요일 모두 방역시간 12:00~13:00, 17:00~18:00는 이용이 제한되오니 해당시간대를 피해주세요! ,※접수전 장애유형에 대해 헬스장(02-360-8658)로 문의해주시기 바랍니다. ,※장애인 본인과 보호자분 (2인) 수강료이며, 한정된 정원으로 바우처 결제 전 02-360-8665로 연락부탁드립니다.",N,82500
25,헬스,헬스 / 장애인(1분),,060000,215000,1111111,"*주말 12:00~13:00 에는 방역 및 기구 정비시간으로 이용이 제한되오니 해당시간대를 피해주세요!,※처음 이용하시는 분은 접수전 장애 유형에 대해 헬스장(02-360-8658)로 문의해주시기 바랍니다.(접수 전 상담 필수),※장애인 본인 수강료이며, 한정된 정원으로 바우처 결제 전 02-360-8646 으로 연락부탁드립니다.",N,27500
25,헬스,헬스(7월) / 장애인(1분),,060000,215000,1111110,"월요일 6:00~13:00는 강사가 상주하지 않습니다. 참고부탁드립니다.,토요일은 8시부터 17시까지만 운영되며 토요일 12:00~13:00 에는 이용이 제한되오니 해당시간대를 피해주세요! ※접수전 장애유형에 대해 헬스장(02-360-8658)로 문의해주시기 바랍니다. ※장애인 본인과 보호자분 (2인) 수강료이며, 한정된 정원으로 바우처 결제 전 02-360-8665로 연락부탁드립니다.",N,27500
25,헬스,헬스(10월) / 장애인(1분),,060000,215000,1111111,*주말 12:00~13:00 에는 이용이 제한되오니 해당시간대를 피해주세요! ※처음 이용하시는 분은 접수전 장애유형에 대해 헬스장(02-360-8658)로 문의해주시기 바랍니다.,N,27500
25,헬스,헬스(4월) / 장애인 (1분),,080000,170000,1111110,"토요일은 8시부터 17시까지만 운영되며, 평일은 방역시간 17:00~18:00/ 토요일 12:00~13:00 에는 이용이 제한되오니 해당시간대를 피해주세요! ※접수전 장애유형에 대해 헬스장(02-360-8658)로 문의해주시기 바랍니다. ※장애인 본인(1인) 수강료이며, 한정된 정원으로 바우처 결제 전 02-360-8665로 연락부탁드립니다.",N,27500
25,헬스,헬스(11월/15일) / 보호자 동반,,060000,220000,1111110,"※11월은 16일(화)부터 0.5개월만 운영됩니다. 토요일은 8시부터 17시까지만 운영되며,평일과 토요일 모두 방역시간 12:00~13:00, 17:00~18:00는 이용이 제한되오니 해당시간대를 피해주세요!,※접수전 장애유형에 대해 헬스장(02-360-8658)로 문의해주시기 바랍니다.,※장애인 본인과 보호자분 (2인) 수강료이며, 한정된 정원으로 바우처 결제 전 02-360-8665로 연락부탁드립니다.",N,41250
25,헬스,헬스(11월/15일) / 장애인(1분),,060000,220000,1111110,"※11월은 16일(화)부터 0.5개월만 운영됩니다. 토요일은 8시부터 17시까지만 운영되며 평일과 토요일 모두 방역시간 12:00~13:00, 17:00~18:00는 이용이 제한되오니 해당시간대를 피해주세요! ※접수전 장애유형에 대해 헬스장(02-360-8658)로 문의해주시기 바랍니다. ※장애인 본인과 보호자분 (2인) 수강료이며, 한정된 정원으로 바우처 결제 전 02-360-8665로 연락부탁드립니다.",N,13750
25,헬스,헬스(12월) / 장애인(1분),,060000,220000,1111110,"토요일은 8시부터 17시까지만 운영되며, 평일과 토요일 모두 방역시간 12:00~13:00, 17:00~18:00는 이용이 제한되오니 해당시간대를 피해주세요!,※접수전 장애유형에 대해 헬스장(02-360-8658)로 문의해주시기 바랍니다.,※장애인 본인 수강료이며, 한정된 정원으로 바우처 결제 전 02-360-8665로 연락부탁드립니다.",N,27500
25,헬스,헬스(12월) / 보호자 동반,,060000,220000,1111110,"토요일은 8시부터 17시까지만 운영되며 평일과 토요일 모두 방역시간 12:00~13:00, 17:00~18:00는 이용이 제한되오니 해당시간대를 피해주세요!,※접수전 장애유형에 대해 헬스장(02-360-8658)로 문의해주시기 바랍니다.,※장애인 본인과 보호자분 (2인) 수강료이며, 한정된 정원으로 바우처 결제 전 02-360-8665로 연락부탁드립니다.",N,82500
25,헬스,헬스 / 보호자 동반,,060000,215000,1111111,"*주말 12:00~13:00 에는 이용이 제한되오니 해당 시간대는 피해주세요! , ※접수전 장애유형에 대해 헬스장(02-360-8658)로 문의해주시기 바랍니다 , ※장애인 본인과 보호자분 (2인) 수강료이며, 한정된 정원으로 바우처 결제 전 02-360-8646로 연락부탁드립니다.",N,82500
25,헬스,헬스 / 장애인(1분),,060000,215000,1111111,"*주말 12:00~13:00 에는 방역 및 기구 정비시간으로 이용이 제한되오니 해당시간대를 피해주세요!,※처음 이용하시는 분은 접수전 장애 유형에 대해 헬스장(02-360-8658)로 문의해주시기 바랍니다.(접수 전 상담 필수),※장애인 본인 수강료이며, 한정된 정원으로 바우처 결제 전 02-360-8646 으로 연락부탁드립니다.",N,27500
25,헬스,헬스(6월) / 장애인(1분),,060000,215000,1111110,"토요일은 8시부터 17시까지만 운영되며, 토요일 12:00~13:00에는 이용이 제한되오니 해당시간대를 피해주세요!  ※접수전 장애유형에 대해 헬스장(02-360-8658)로 문의해주시기 바랍니다.  ※장애인 본인(1인) 수강료이며, 한정된 정원으로 바우처 결제 전 02-360-8665로 연락부탁드립니다.",N,27500
25,헬스,헬스(6월) / 보호자 동반,,060000,215000,1111110,"토요일은 8시부터 17시까지만 운영되며 토요일 12:00~13:00 에는 이용이 제한되오니 해당시간대를 피해주세요!  ※접수전 장애유형에 대해 헬스장(02-360-8658)로 문의해주시기 바랍니다.  ※장애인 본인과 보호자분 (2인) 수강료이며, 한정된 정원으로 바우처 결제 전 02-360-8665로 연락부탁드립니다.",N,82500
25,헬스,헬스(11월) / 보호자 동반,,060000,215000,1111111,"주말 12:00~13:00 에는 이용이 제한되오니 해당시간대를 피해주세요! ※접수전 장애유형에 대해 헬스장(02-360-8658)로 문의해주시기 바랍니다 ※장애인 본인과 보호자분 (2인) 수강료이며, 한정된 정원으로 바우처 결제 전 02-360-8665로 연락부탁드립니다.",N,82500
